segment id,excitatory synapses,inhibitory synapses,cortical layer,cell type
42347414524,0,1,White matter,oligodendrocyte
13425357975,92,111,Layer 6,astrocyte
5029518891,32,19,Layer 5,unknown cell
94505882895,0,0,White matter,oligodendrocyte
75751595113,6,15,Layer 3,astrocyte
50925909868,0,0,Layer 6,oligodendrocyte
4166849626,77,124,Layer 5,astrocyte
71278534067,49,131,Layer 2,interneuron
42639942907,0,0,White matter,oligodendrocyte
31714205840,455,165,Layer 4,excitatory/spiny neuron with atypical tree
79164272885,0,0,White matter,oligodendrocyte
5033154591,6726,2021,Layer 3,pyramidal neuron
42108365840,23,28,Layer 4,astrocyte
28761738147,18,33,Layer 1,astrocyte
87611564368,0,0,Layer 6,microglia/opc
39806649120,2,1,Layer 4,oligodendrocyte
43178721233,46,17,White matter,unknown cell
77964668759,397,337,Layer 3,interneuron
66651477995,3,7,Layer 4,microglia/opc
17426060598,0,0,White matter,oligodendrocyte
2849575743,589,417,Layer 2,interneuron
74305089030,102,53,Layer 5,unknown cell
29266202718,778,238,Layer 4,pyramidal neuron
42479289335,0,1,White matter,oligodendrocyte
29896439793,491,387,Layer 2,interneuron
52450752814,2,1,White matter,oligodendrocyte
50793814025,1,1,White matter,oligodendrocyte
36389708786,6,12,Layer 1,interneuron
64988044467,45,59,Layer 4,astrocyte
40549022387,2165,690,Layer 5,interneuron
357916272,1549,493,Layer 2,pyramidal neuron
5061204427,1468,425,Layer 3,pyramidal neuron
54831837277,0,0,Layer 2,microglia/opc
36024260927,25,24,Layer 1,astrocyte
60778490664,0,1,White matter,oligodendrocyte
7572153867,1,0,White matter,oligodendrocyte
6075680521,1132,343,Layer 6,excitatory/spiny neuron with atypical tree
3710247238,41,44,Layer 1,astrocyte
87204225685,7,7,Layer 6,unknown cell
31870203142,2834,737,Layer 6,pyramidal neuron
48934186052,0,1,Layer 4,oligodendrocyte
4636636496,4,1,Layer 4,oligodendrocyte
4708911067,1602,582,Layer 6,unclassified neuron
96037378281,0,1,White matter,oligodendrocyte
5737317262,0,0,White matter,oligodendrocyte
81221217538,0,0,Layer 3,oligodendrocyte
77786419496,0,1,Layer 5,microglia/opc
78451993552,0,0,White matter,oligodendrocyte
95192434203,0,0,White matter,oligodendrocyte
43528445186,12,3,White matter,oligodendrocyte
64016465341,0,0,Layer 3,microglia/opc
16930971465,0,0,White matter,oligodendrocyte
5595586017,1951,696,Layer 5,pyramidal neuron
42860303141,2,1,White matter,oligodendrocyte
50241954946,0,0,Layer 6,oligodendrocyte
18688710978,2,3,Layer 1,astrocyte
27640396419,0,0,Layer 1,microglia/opc
46216546950,6,9,Layer 1,microglia/opc
2978750148,2701,763,Layer 3,pyramidal neuron
7662986167,1,0,Layer 6,oligodendrocyte
7092728771,1,0,White matter,oligodendrocyte
68291434297,0,0,White matter,oligodendrocyte
83259181778,0,4,Layer 4,c-shaped cell
30358225757,537,213,Layer 4,excitatory/spiny neuron with atypical tree
29763088198,4883,1309,Layer 3,pyramidal neuron
23507873900,42,47,Layer 2,interneuron
33664096059,62,89,Layer 5,microglia/opc
60429964286,0,0,White matter,oligodendrocyte
85670521077,1,0,White matter,oligodendrocyte
4707348535,0,0,Layer 5,oligodendrocyte
42072913910,1,0,White matter,oligodendrocyte
42385434388,197,157,Layer 4,interneuron
67808144770,0,0,White matter,oligodendrocyte
68947209021,0,0,White matter,oligodendrocyte
37306856585,7,16,Layer 1,astrocyte
29615021127,1252,438,Layer 4,pyramidal neuron
31699954996,1168,479,Layer 4,excitatory/spiny neuron with atypical tree
68449974255,0,0,White matter,oligodendrocyte
5216748571,336,144,Layer 5,astrocyte
59584611328,28,17,White matter,astrocyte
67373790066,69,35,White matter,astrocyte
3469723286,942,450,Layer 5,pyramidal neuron
42901448818,0,0,White matter,oligodendrocyte
40160315610,617,257,Layer 2,pyramidal neuron
7735026159,0,0,White matter,oligodendrocyte
43207002968,0,0,White matter,oligodendrocyte
38718437175,153,138,Layer 2,interneuron
33377783842,0,0,Layer 2,unclassified neuron
33133671631,110,56,White matter,astrocyte
42420927985,0,0,White matter,oligodendrocyte
62358580472,1,3,Layer 1,microglia/opc
66356961262,0,0,Layer 5,oligodendrocyte
39264308471,452,244,Layer 5,unknown cell
29324563141,1614,581,Layer 4,pyramidal neuron
5011969956,5,13,Layer 6,microglia/opc
39781915837,540,192,Layer 2,pyramidal neuron
20952231925,0,0,Layer 5,microglia/opc
2002528267,62,57,Layer 3,astrocyte
3519105129,61,122,Layer 2,interneuron
68972557380,1,0,White matter,blood vessel cell
28454445934,632,241,Layer 2,excitatory/spiny neuron with atypical tree
71860501487,66,22,Layer 3,oligodendrocyte
4435710837,4531,1335,Layer 3,pyramidal neuron
43861463730,0,0,White matter,oligodendrocyte
43615611585,0,3,White matter,microglia/opc
71715235300,6,12,Layer 3,microglia/opc
6798941257,0,0,White matter,oligodendrocyte
39341213686,2,0,Layer 4,oligodendrocyte
16180742162,43,61,Layer 5,astrocyte
28847270275,789,235,Layer 2,pyramidal neuron
6471618368,1056,383,Layer 5,interneuron
76522907626,2,10,Layer 3,unknown cell
5930007761,1667,734,White matter,pyramidal neuron
5365195932,430,403,Layer 4,interneuron
7178043416,0,4,White matter,astrocyte
59724967996,2,2,Layer 3,oligodendrocyte
56834539673,0,1,Layer 5,microglia/opc
83215698909,19,13,Layer 4,oligodendrocyte
38602358951,1316,501,Layer 2,interneuron
41081259258,127,46,White matter,pyramidal neuron
31028455457,310,157,Layer 4,unclassified neuron
32598865702,0,0,Layer 6,oligodendrocyte
5486793752,35,40,Layer 1,astrocyte
3416940673,1971,944,Layer 2,pyramidal neuron
72050065611,0,1,Layer 3,oligodendrocyte
5483902875,6218,2173,Layer 3,pyramidal neuron
39179989341,1,0,Layer 4,oligodendrocyte
5057013903,105,111,Layer 5,astrocyte
28511141505,2256,548,Layer 3,pyramidal neuron
1349117862,1428,448,Layer 2,pyramidal neuron
5784829346,1,0,Layer 5,oligodendrocyte
95628989159,0,0,White matter,oligodendrocyte
1030350177,1,10,Layer 1,astrocyte
39656799448,23,16,Layer 6,unknown cell
24390329097,1039,341,Layer 5,excitatory/spiny neuron with atypical tree
6183830821,2936,903,Layer 2,pyramidal neuron
28569312053,4067,1142,Layer 3,pyramidal neuron
96621213675,0,0,White matter,oligodendrocyte
7504987290,0,0,Layer 5,oligodendrocyte
91990667027,1,0,Layer 5,microglia/opc
96893816970,0,0,White matter,oligodendrocyte
96720210604,0,0,White matter,oligodendrocyte
42726791584,0,1,White matter,oligodendrocyte
29541913193,557,275,Layer 4,unclassified neuron
6322920744,56,78,Layer 6,astrocyte
69933887186,0,0,White matter,oligodendrocyte
5555608806,1870,621,Layer 4,interneuron
16438872256,0,1,White matter,oligodendrocyte
54236993450,5,14,Layer 1,astrocyte
60240150882,10,3,White matter,oligodendrocyte
49208890422,4,4,Layer 5,microglia/opc
68264246190,0,0,Layer 6,oligodendrocyte
41383397438,85,97,Layer 2,interneuron
32409650758,1,2,Layer 6,microglia/opc
36694446009,697,258,Layer 2,pyramidal neuron
99551064838,0,0,Layer 3,oligodendrocyte
24764071202,0,0,White matter,oligodendrocyte
92768214259,0,0,Layer 3,microglia/opc
71834337028,1,3,Layer 2,microglia/opc
87563135438,0,0,White matter,oligodendrocyte
6702705861,1431,412,Layer 5,spiny stellate neuron
2658901427,460,327,Layer 2,microglia/opc
58041764991,0,0,White matter,oligodendrocyte
70124824098,1,0,White matter,microglia/opc
33352584903,0,0,White matter,microglia/opc
63649614191,0,0,Layer 3,astrocyte
51289343346,0,0,White matter,microglia/opc
43104783103,1,1,White matter,oligodendrocyte
2395762580,3263,892,Layer 3,pyramidal neuron
5817404436,0,1,Layer 4,oligodendrocyte
39268134271,1,0,Layer 4,oligodendrocyte
6311794442,143,45,Layer 4,pyramidal neuron
7718411065,0,0,White matter,oligodendrocyte
40571594550,0,0,White matter,oligodendrocyte
6759095620,299,150,White matter,astrocyte
96444103602,0,1,White matter,oligodendrocyte
41664246831,0,0,White matter,microglia/opc
49353936332,2,1,Layer 5,microglia/opc
30318789330,81,140,Layer 2,astrocyte
73771582795,4,3,Layer 2,microglia/opc
22260115218,0,13,Layer 6,unclassified neuron
30167230705,1802,808,Layer 5,pyramidal neuron
56086442935,12,16,Layer 1,astrocyte
37828666294,2969,717,Layer 3,interneuron
2526631361,2896,668,Layer 3,pyramidal neuron
8226424676,0,0,White matter,oligodendrocyte
88780040062,0,1,Layer 1,microglia/opc
82866370830,0,0,Layer 4,oligodendrocyte
30548666281,1375,489,Layer 4,pyramidal neuron
3867820625,92,184,Layer 3,astrocyte
5093531139,4,10,Layer 1,microglia/opc
17061810783,0,1,White matter,oligodendrocyte
5920326468,7050,1722,Layer 3,pyramidal neuron
85744024085,0,0,White matter,oligodendrocyte
5332228459,1,2,Layer 6,oligodendrocyte
87112591700,0,0,White matter,microglia/opc
7037244492,67,13,Layer 6,oligodendrocyte
4095450301,231,125,Layer 5,astrocyte
27739274114,1500,811,Layer 2,pyramidal neuron
3747756741,1,1,Layer 4,oligodendrocyte
28772090232,549,368,Layer 3,interneuron
1654601031,1523,405,Layer 3,pyramidal neuron
76691475902,1,1,Layer 6,oligodendrocyte
7396443206,1,0,White matter,microglia/opc
60617020721,0,0,White matter,oligodendrocyte
39092704937,214,82,Layer 4,unclassified neuron
5978438027,2105,812,Layer 4,pyramidal neuron
5698873885,340,187,Layer 5,pyramidal neuron
91104400521,2,0,Layer 4,oligodendrocyte
5281664524,584,306,Layer 2,interneuron
83971914487,0,1,Layer 5,unknown cell
91277684640,0,1,Layer 4,blood vessel cell
36899065438,1,4,Layer 1,oligodendrocyte
3605148604,289,185,Layer 3,interneuron
36432489438,465,593,Layer 1,interneuron
3137186830,790,229,Layer 4,interneuron
28455688239,15,25,Layer 1,astrocyte
5414651241,0,0,Layer 1,microglia/opc
55049567101,319,161,Layer 3,interneuron
56144657319,7,14,Layer 1,astrocyte
84061827622,1,1,Layer 4,microglia/opc
7093663709,10,1,White matter,unknown cell
32111704519,6,2,Layer 1,astrocyte
39629115660,90,171,Layer 5,interneuron
15450531084,0,0,Layer 6,oligodendrocyte
19082178506,2,16,Layer 1,oligodendrocyte
44526334395,1,6,Layer 1,oligodendrocyte
3430914298,899,455,Layer 3,interneuron
3329117097,2725,876,Layer 3,pyramidal neuron
51403667906,0,0,White matter,oligodendrocyte
14951120089,0,0,White matter,oligodendrocyte
68615984526,3,14,Layer 5,microglia/opc
59790439583,0,0,White matter,oligodendrocyte
32515100126,1244,485,Layer 4,pyramidal neuron
77745419642,1,0,Layer 3,oligodendrocyte
80768497944,1,9,Layer 3,interneuron
73885616885,1,0,Layer 3,oligodendrocyte
3201547056,417,234,Layer 1,interneuron
37498419641,5,2,Layer 1,unclassified neuron
40131215438,1983,668,Layer 2,pyramidal neuron
6821646116,1,0,Layer 4,oligodendrocyte
1027794717,125,221,Layer 2,interneuron
60181499997,0,0,White matter,oligodendrocyte
35777619184,12,21,Layer 1,astrocyte
38875616443,0,4,Layer 3,oligodendrocyte
3474966423,17,40,Layer 2,astrocyte
547494306,419,139,Layer 2,pyramidal neuron
51111329446,0,2,White matter,oligodendrocyte
64046017263,1,0,Layer 3,oligodendrocyte
53870873204,0,0,Layer 2,oligodendrocyte
42197022971,770,305,Layer 4,pyramidal neuron
69630346627,0,0,White matter,unknown cell
76731633652,0,0,White matter,oligodendrocyte
5288570230,1206,367,Layer 6,pyramidal neuron
1510445343,33,64,Layer 1,astrocyte
47599466525,13,16,Layer 1,astrocyte
68769999543,0,0,White matter,oligodendrocyte
33337910573,1,0,White matter,oligodendrocyte
75481258325,6,0,Layer 6,oligodendrocyte
6073550082,1790,669,White matter,excitatory/spiny neuron with atypical tree
5725578457,3252,1169,Layer 6,excitatory/spiny neuron with atypical tree
40946111225,62,71,Layer 3,astrocyte
1976247199,3347,1235,Layer 2,pyramidal neuron
78479705160,0,0,White matter,oligodendrocyte
14694782752,6,6,Layer 5,oligodendrocyte
5276963335,572,182,Layer 5,pyramidal neuron
52539161360,0,0,White matter,oligodendrocyte
3383388191,666,279,Layer 4,pyramidal neuron
13035437883,0,1,Layer 4,oligodendrocyte
5018232404,1654,493,Layer 3,excitatory/spiny neuron with atypical tree
50682101670,1,0,Layer 4,oligodendrocyte
85962325056,3,0,White matter,oligodendrocyte
4067795964,380,144,Layer 4,unclassified neuron
35820241326,74,256,Layer 1,interneuron
28601389309,12,18,Layer 1,astrocyte
43166821428,2,1,White matter,oligodendrocyte
75031969582,0,0,Layer 5,oligodendrocyte
68764739154,0,0,Layer 3,microglia/opc
31101678784,59,71,Layer 4,astrocyte
42958682637,0,0,White matter,oligodendrocyte
21722901607,153,140,Layer 5,unknown cell
54570333540,0,0,Layer 2,microglia/opc
67613435142,0,1,Layer 3,oligodendrocyte
43135954486,0,0,White matter,oligodendrocyte
5555768584,0,0,Layer 3,microglia/opc
882090316,263,221,Layer 2,interneuron
39212651361,39,97,Layer 3,microglia/opc
42420244978,59,56,White matter,blood vessel cell
38949760847,7,50,Layer 3,microglia/opc
78232527502,0,0,White matter,oligodendrocyte
15201570064,1,0,White matter,oligodendrocyte
11788907212,6,12,Layer 1,microglia/opc
29920999331,481,195,Layer 4,pyramidal neuron
6081989166,2933,1081,Layer 2,pyramidal neuron
54222480026,13,6,Layer 1,microglia/opc
5529837050,150,181,Layer 2,pyramidal neuron
3211694968,0,1,Layer 3,microglia/opc
44757423908,488,354,Layer 2,interneuron
2787272950,0,0,Layer 3,oligodendrocyte
68904178578,3,1,Layer 6,oligodendrocyte
30791483060,12,26,Layer 5,microglia/opc
4201468173,3126,753,Layer 3,pyramidal neuron
96138345209,0,0,White matter,oligodendrocyte
38421116564,0,1,Layer 4,oligodendrocyte
68670841258,1,0,White matter,microglia/opc
65617274793,0,0,Layer 3,oligodendrocyte
68074667308,6,6,Layer 6,microglia/opc
1654659895,1571,656,Layer 2,pyramidal neuron
7342873184,51,14,Layer 6,microglia/opc
39844552272,2,7,Layer 6,microglia/opc
50234419999,1938,1000,Layer 2,pyramidal neuron
66777105333,0,2,Layer 6,oligodendrocyte
4335110357,935,377,Layer 2,pyramidal neuron
4408670292,285,217,Layer 1,interneuron
30326455143,2807,978,White matter,pyramidal neuron
41587167027,757,383,Layer 2,interneuron
50150174666,0,0,White matter,oligodendrocyte
57406957485,40,36,Layer 4,microglia/opc
28413940497,15,18,Layer 1,microglia/opc
5522669018,910,387,Layer 6,excitatory/spiny neuron with atypical tree
55440990846,0,0,Layer 3,oligodendrocyte
48769663129,70,32,Layer 6,astrocyte
3720393208,2806,1108,Layer 5,pyramidal neuron
56694194837,5,8,Layer 3,microglia/opc
39575150329,1,2,Layer 3,microglia/opc
70384531884,0,0,White matter,oligodendrocyte
99590809465,3,0,Layer 4,oligodendrocyte
45677317841,8,6,Layer 1,astrocyte
86327844009,0,0,White matter,oligodendrocyte
3309479632,116,44,Layer 5,unclassified neuron
32976083116,81,79,White matter,astrocyte
50863928577,0,0,White matter,oligodendrocyte
42493365770,0,3,White matter,microglia/opc
42275358443,1,1,White matter,astrocyte
49713954491,2,0,White matter,oligodendrocyte
42510330812,0,0,White matter,oligodendrocyte
33360878570,96,107,Layer 3,astrocyte
3033096355,0,0,Layer 4,oligodendrocyte
70038722009,4,5,White matter,microglia/opc
43848147184,0,0,White matter,oligodendrocyte
40167922426,7,9,Layer 5,unknown cell
41774163244,5,1,Layer 4,oligodendrocyte
4642038056,5,19,Layer 1,astrocyte
27433645921,830,253,Layer 2,pyramidal neuron
6054408455,169,102,Layer 1,interneuron
31795972550,1391,581,White matter,pyramidal neuron
6355280212,754,322,Layer 5,pyramidal neuron
55664401263,24,15,Layer 1,astrocyte
43512483936,0,0,White matter,oligodendrocyte
46850317432,83,61,Layer 4,astrocyte
39264062186,0,2,Layer 5,oligodendrocyte
37451333092,3,2,Layer 2,microglia/opc
94888221577,0,0,Layer 6,oligodendrocyte
32006576283,627,248,Layer 3,interneuron
33487293107,3115,1008,Layer 6,excitatory/spiny neuron with atypical tree
3618143456,27,30,Layer 3,microglia/opc
36955950296,35,47,Layer 2,astrocyte
1058092293,63,86,Layer 1,oligodendrocyte
71685726936,22,35,Layer 3,pyramidal neuron
42860667916,2,1,White matter,oligodendrocyte
358938792,1448,663,Layer 2,pyramidal neuron
33288705308,471,298,Layer 5,pyramidal neuron
39796677536,116,127,Layer 2,interneuron
3898554672,2598,1171,Layer 2,pyramidal neuron
2659820373,2620,855,Layer 2,pyramidal neuron
94456439783,0,0,Layer 4,oligodendrocyte
85730781859,0,0,White matter,oligodendrocyte
32402746886,15,14,Layer 1,astrocyte
39562783868,59,73,Layer 2,astrocyte
52046113360,0,0,White matter,oligodendrocyte
6077169830,992,372,Layer 5,unclassified neuron
3690549729,53,44,Layer 4,astrocyte
39787288574,808,318,Layer 6,excitatory/spiny neuron with atypical tree
81132954918,5,35,Layer 3,microglia/opc
15824974980,0,0,White matter,oligodendrocyte
14762911761,2,0,White matter,oligodendrocyte
29731171963,908,335,Layer 4,pyramidal neuron
6832743455,4,1,Layer 6,oligodendrocyte
74011899739,3,11,Layer 5,unclassified neuron
7238037403,0,0,White matter,oligodendrocyte
7311816617,1,0,White matter,oligodendrocyte
30740772105,1319,534,Layer 2,pyramidal neuron
25070633118,0,0,White matter,oligodendrocyte
40455312048,0,1,White matter,oligodendrocyte
4974268764,4749,1481,Layer 3,pyramidal neuron
38376611915,1,13,Layer 4,pyramidal neuron
33416988832,186,120,Layer 5,interneuron
34096548055,1,1,White matter,oligodendrocyte
43308859089,258,133,White matter,oligodendrocyte
31622381106,4,6,Layer 6,unknown cell
96284150726,0,0,White matter,oligodendrocyte
7703898230,0,1,White matter,microglia/opc
38857554982,4,1,Layer 5,microglia/opc
75072866669,101,102,Layer 6,unclassified neuron
33360673681,105,72,Layer 3,pyramidal neuron
2234084462,2806,802,Layer 3,interneuron
52424279231,0,0,White matter,oligodendrocyte
95439001363,0,1,White matter,oligodendrocyte
41432192666,0,0,White matter,oligodendrocyte
15766028599,0,0,White matter,oligodendrocyte
76096588072,1,1,Layer 5,oligodendrocyte
74569600937,11,25,Layer 4,astrocyte
42153336905,151,117,Layer 3,astrocyte
60436387698,297,141,Layer 4,pyramidal neuron
42887751563,1,3,White matter,blood vessel cell
5958288700,1319,415,Layer 6,pyramidal neuron
14856854424,0,1,Layer 4,oligodendrocyte
60720554760,1,0,White matter,microglia/opc
2480491365,134,99,Layer 4,pyramidal neuron
40258784204,1,2,Layer 4,oligodendrocyte
3704552415,614,314,Layer 4,pyramidal neuron
3615135803,38,12,Layer 5,microglia/opc
43383747015,282,105,White matter,microglia/opc
29314035227,2522,923,Layer 2,pyramidal neuron
3458919401,5230,1332,Layer 3,pyramidal neuron
96472255283,0,0,White matter,oligodendrocyte
95441248227,0,1,White matter,oligodendrocyte
41393572778,7,15,Layer 5,microglia/opc
69937520976,0,0,White matter,oligodendrocyte
5501014701,0,0,Layer 1,oligodendrocyte
15962120809,0,0,Layer 5,oligodendrocyte
78684353050,0,0,White matter,oligodendrocyte
55120148975,1,0,Layer 3,oligodendrocyte
5003339404,4709,1338,Layer 3,pyramidal neuron
