Wafer,Section Part Names,Z / Part Ordinal in 964355253395:h01:google_layout_1,Thickness (nm),mFOV overlap (%),Dwell Time (ns),Number of mFOVs,Number FSPs,Duration,Missing thumbs,Missing images,Missing thumb coord,Missing image coord,Metadata,Protocol,FocusMap,Workflow,sFOV stitch,mFOV rotation,# mFOV gaps,# mFOV low conf,# mFOV jitter,mFOV quality,Worst beams
16,S53R1,231,30,10,200,702,17/17,29.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2817,0,0,31,29.6 ± 10.2,"24,48,1,58,9"
16,S52R1,232,30,10,200,697,17/17,29.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.2712,0,0,0,35.2 ± 12.4,"24,58,48,55,1"
16,S51R1,233,30,10,200,702,17/17,30.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.291,0,0,4,26.5 ± 10.4,"24,48,1,58,46"
16,S50R1,234,30,10,200,704,17/17,30.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.2817,0,0,1,29.6 ± 11.3,"24,48,1,58,43"
16,S49R1,235,30,10,200,695,38/38,32.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.2872,0,0,0,23.6 ± 11.3,"24,58,55,49,43"
16,S48R1,236,30,10,200,718,17/17,31.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.2893,0,0,6,25.8 ± 9.2,"24,48,58,1,55"
16,S47R1,237,30,10,200,718,17/17,31.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2891,0,0,2,27.5 ± 10.9,"24,48,58,1,55"
16,S46R1,238,30,10,200,718,17/17,31.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2918,0,0,3,34.4 ± 12.1,"24,48,58,1,55"
16,S45R1,239,30,10,200,722,17/17,31.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.2904,0,3,1,37.0 ± 11.7,"24,48,1,58,43"
16,S44R1,240,30,10,200,719,17/17,30.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2927,0,0,4,36.2 ± 12.1,"24,48,58,1,55"
16,S43R1,241,30,10,200,720,17/17,30.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2958,0,0,2,37.3 ± 12.0,"24,48,58,1,55"
16,S42R1,242,30,10,200,719,17/17,30.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2966,0,0,5,40.2 ± 12.9,"24,48,58,1,55"
16,S41R1,243,30,10,200,719,17/17,30.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2997,0,0,6,37.8 ± 11.9,"24,48,1,58,55"
16,S40R1,244,30,10,200,719,17/17,30.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2768,0,0,3,39.7 ± 12.7,"24,48,58,1,55"
16,S39R1,245,30,10,200,722,17/17,31.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2918,0,0,12,36.2 ± 12.4,"24,48,1,58,55"
16,S38R1,246,30,10,200,719,17/17,30.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2997,0,0,2,36.6 ± 12.4,"24,48,58,1,55"
16,S37R1,247,30,10,200,719,17/17,31.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.285,0,0,2,33.5 ± 12.4,"24,48,1,58,55"
16,S36R1,248,30,10,200,718,17/17,31.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.287,0,0,0,28.6 ± 11.3,"24,48,58,1,55"
16,S35R1,249,30,10,200,721,17/17,32.6 min,complete,complete,complete,complete,good,good,good,good,good,-0.2899,0,0,0,23.5 ± 12.9,"24,48,58,55,1"
16,S34R1,250,30,10,200,719,17/17,30.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2931,0,0,0,22.1 ± 7.7,"24,48,58,55,1"
16,S33R1,251,30,10,200,719,17/17,31.3 min,complete,complete,complete,complete,good,good,good,good,good,-0.298,0,0,3,26.1 ± 10.4,"24,48,1,58,55"
16,S32R1,252,30,10,200,718,17/17,31.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.2933,0,0,3,37.6 ± 11.1,"24,48,58,1,55"
16,S31R1,253,30,10,200,719,17/17,30.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2868,0,0,5,31.7 ± 11.8,"24,48,58,1,55"
16,S30R1,254,30,10,200,721,17/17,31.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.3005,0,0,1,36.0 ± 11.2,"24,48,58,1,55"
16,S29R1,255,30,10,200,718,17/17,30.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.298,0,0,1,35.3 ± 12.5,"24,48,58,1,55"
16,S28R1,256,30,10,200,720,17/17,31.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.2907,0,0,2,35.5 ± 11.6,"24,48,58,1,55"
16,S27R1,257,30,10,200,719,17/17,31.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.2989,0,0,3,39.0 ± 12.5,"24,48,58,1,55"
16,S26R1,258,30,10,200,721,17/17,31.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.2938,0,0,1,34.4 ± 11.8,"24,48,58,1,55"
16,S25R1,259,30,10,200,719,17/17,30.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2945,0,4,7,39.3 ± 12.1,"24,48,58,1,55"
16,S24R1,260,30,10,200,719,17/17,31.4 min,complete,complete,complete,complete,good,good,good,good,good,-0.2981,0,0,7,31.3 ± 11.8,"24,48,58,1,55"
16,S23R1,261,30,10,200,697,17/17,30.4 min,complete,complete,complete,complete,good,corrupted,good,good,good,-0.2837,0,0,1,32.0 ± 10.2,"24,48,46,43,58"
16,S22R1,262,30,10,200,718,17/17,31.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.2881,0,0,0,26.7 ± 11.6,"24,48,58,55,1"
16,S21R1,263,30,10,200,714,17/17,30.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2937,0,0,0,20.5 ± 8.6,"24,48,1,58,55"
16,S20R1,264,30,10,200,718,17/17,31.1 min,complete,complete,complete,complete,good,good,good,good,good,-0.2806,0,0,4,28.9 ± 10.0,"24,48,58,1,55"
16,S19R1,265,30,10,200,718,17/17,30.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2915,0,0,2,33.4 ± 11.0,"24,48,1,58,43"
16,S18R1,266,30,10,200,719,17/17,30.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2891,0,3,1,34.5 ± 12.0,"24,48,58,1,55"
16,S17R1,267,30,10,200,718,17/17,30.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2885,0,0,6,37.7 ± 12.0,"24,48,1,58,55"
16,S16R1,268,30,10,200,718,17/17,30.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2893,0,0,0,34.0 ± 12.1,"24,48,58,1,55"
16,S15R1,269,30,10,200,714,17/17,30.7 min,complete,complete,complete,complete,good,good,good,good,good,-0.3,0,0,1,34.9 ± 11.8,"24,48,58,1,55"
16,S14R1,270,30,10,200,719,17/17,30.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2852,0,0,1,33.0 ± 13.3,"24,48,58,1,55"
16,S13R1,271,30,10,200,718,17/17,30.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2991,0,0,0,33.0 ± 12.1,"24,48,1,58,55"
16,S12R1,272,30,10,200,719,17/17,30.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2906,0,0,4,35.4 ± 11.8,"24,48,58,1,55"
16,S11R1,273,30,10,200,714,17/17,31.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.2803,0,0,5,29.0 ± 11.3,"24,48,58,1,55"
16,S10R1,274,30,10,200,715,17/17,32.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.2848,0,0,0,24.9 ± 12.7,"24,48,58,55,1"
16,S9R1,275,30,10,200,718,17/17,31.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.2928,0,0,0,21.7 ± 8.3,"24,48,1,58,55"
16,S8R1,276,30,10,200,718,17/17,30.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.283,0,0,0,27.6 ± 9.9,"24,48,58,1,55"
16,S7R1,277,30,10,200,719,17/17,30.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2981,0,0,1,32.6 ± 10.8,"24,48,1,58,55"
16,S6R1,278,30,10,200,719,17/17,30.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2851,0,0,4,31.9 ± 11.8,"24,48,58,1,55"
16,S5R1,279,30,10,200,715,17/17,30.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2949,0,0,4,34.6 ± 11.5,"24,48,58,1,55"
16,S4R1,280,30,10,200,720,17/17,31.0 min,complete,complete,complete,complete,good,good,good,good,good,-0.2872,0,0,0,33.0 ± 11.7,"24,48,1,58,55"
16,S3R1,281,30,10,200,719,17/17,30.9 min,complete,complete,complete,complete,good,good,good,good,good,-0.2942,0,0,0,31.8 ± 11.4,"24,48,1,58,55"
16,S2R1,282,30,10,200,721,17/17,31.2 min,complete,complete,complete,complete,good,good,good,good,good,-0.294,0,0,0,30.8 ± 11.9,"24,48,58,1,55"
16,S1R1,283,30,10,200,695,26/26,31.8 min,complete,complete,complete,complete,good,good,good,good,good,-0.2943,0,0,0,28.2 ± 11.2,"24,48,58,55,1"
15,S111R1,284,30,10,200,718,17/17,31.3 min,complete,complete,complete,complete,good,good,good,good,good,0.0074,0,0,1,21.1 ± 9.1,"24,48,42,43,46"
15,S110R1,285,30,10,200,717,17/17,30.8 min,complete,complete,complete,complete,good,good,good,good,good,0.0079,0,0,4,31.5 ± 11.2,"24,48,1,58,55"
15,S109R1,286,30,10,200,711,17/17,30.5 min,complete,complete,complete,complete,good,good,good,good,good,0.0266,0,0,5,33.0 ± 10.2,"24,48,1,58,46"
15,S108R1,287,30,10,200,719,17/17,30.7 min,complete,complete,complete,complete,good,good,good,good,good,0.0069,0,0,5,36.7 ± 12.0,"24,48,1,58,55"
15,S107R1,288,30,10,200,718,17/17,30.7 min,complete,complete,complete,complete,good,good,good,good,good,0.0181,0,0,2,38.8 ± 12.3,"24,48,1,58,55"
15,S106R1,289,30,10,200,717,17/17,30.9 min,complete,complete,complete,complete,good,good,good,good,good,0.0156,0,0,0,41.0 ± 12.1,"24,48,1,58,43"
15,S105R1,290,30,10,200,719,17/17,30.8 min,complete,complete,complete,complete,good,good,good,good,good,0.0124,0,0,2,36.7 ± 13.1,"24,48,1,58,55"
15,S104R1,291,30,10,200,714,17/17,30.6 min,complete,complete,complete,complete,good,good,good,good,good,0.0219,0,0,3,35.5 ± 12.4,"24,48,1,58,46"
15,S103R1,292,30,10,200,717,17/17,30.7 min,complete,complete,complete,complete,good,good,good,good,good,0.0188,0,0,9,35.7 ± 11.7,"24,48,1,58,55"
15,S102R1,293,30,10,200,715,17/17,30.9 min,complete,complete,complete,complete,good,good,good,good,good,0.0139,0,0,8,34.9 ± 12.0,"24,48,1,58,55"
15,S101R1,294,30,10,200,717,17/17,31.5 min,complete,complete,complete,complete,good,good,good,good,good,0.0231,0,0,2,29.7 ± 13.4,"24,48,1,58,19"
15,S100R1,295,30,10,200,714,17/17,30.6 min,complete,complete,complete,complete,good,good,good,good,good,0.0098,0,0,0,31.8 ± 10.2,"24,48,58,1,55"
15,S99R1,296,30,10,200,718,17/17,30.7 min,complete,complete,complete,complete,good,good,good,good,good,0.0138,0,0,2,33.2 ± 10.9,"24,48,1,58,55"
15,S98R1,297,30,10,200,714,17/17,30.6 min,complete,complete,complete,complete,good,good,good,good,good,0.0135,0,0,2,39.1 ± 11.8,"24,48,58,1,55"
15,S97R1,298,30,10,200,715,17/17,30.8 min,complete,complete,complete,complete,good,good,good,good,good,0.008,0,0,0,38.5 ± 11.0,"24,48,1,58,55"
15,S96R1,299,30,10,200,715,17/17,30.6 min,complete,complete,complete,complete,good,good,good,good,good,0.0157,0,0,5,40.7 ± 11.6,"24,48,1,58,55"
15,S95R1,300,30,10,200,718,17/17,30.7 min,complete,complete,complete,complete,good,good,good,good,good,0.0133,0,3,4,39.7 ± 12.7,"24,48,1,58,55"
15,S94R1,301,30,10,200,717,17/17,30.7 min,complete,complete,complete,complete,good,good,good,good,good,0.0169,0,0,1,36.7 ± 11.7,"24,48,58,1,55"
15,S93R1,302,30,10,200,716,17/17,30.7 min,complete,complete,complete,complete,good,good,good,good,good,0.0141,0,0,6,41.3 ± 11.6,"24,48,58,1,55"
15,S92R1,303,30,10,200,714,17/17,30.6 min,complete,complete,complete,complete,good,good,good,good,good,0.011,0,0,11,38.5 ± 12.4,"24,48,1,58,55"
15,S91R1,304,30,10,200,715,17/17,30.6 min,complete,complete,complete,complete,good,good,good,good,good,0.0132,0,0,7,38.4 ± 11.7,"24,48,1,58,19"
